0.261963,-0.945801,-0.233887,37.195122,-23.048780,2.500000
0.300781,-0.895020,-0.309326,34.085366,-15.670732,2.134146
0.340820,-0.843750,-0.433838,26.219512,-7.439024,0.792683
0.327393,-0.854248,-0.578613,10.243902,2.195122,-1.951220
0.272949,-0.936035,-0.733154,-13.902439,10.975610,-6.402439
0.229248,-1.052734,-0.908447,-42.256098,17.012195,-13.170732
0.165771,-1.176514,-1.085205,-67.134146,23.536585,-21.829268
0.040527,-1.268555,-1.203125,-80.609756,32.378049,-29.817073
-0.103760,-1.290527,-1.245605,-81.707317,40.670732,-35.365854
-0.220459,-1.271240,-1.231689,-74.512195,46.158537,-38.658537
-0.309570,-1.246094,-1.156006,-61.829268,49.390244,-39.634146
-0.371094,-1.216553,-1.030273,-45.243902,51.524390,-37.865854
-0.377197,-1.186035,-0.889160,-27.560976,53.536585,-32.926829
-0.357178,-1.152832,-0.756104,-10.975610,56.280488,-24.756098
-0.315430,-1.104248,-0.658203,4.329268,59.329268,-13.414634
-0.255127,-1.027832,-0.595703,19.939024,61.768293,0.365854
-0.180420,-0.935059,-0.560059,33.841463,62.804878,15.487805
-0.089600,-0.840088,-0.533691,44.573171,62.560976,31.097561
0.007080,-0.766602,-0.510254,51.097561,61.829268,46.463415
0.093018,-0.729492,-0.489990,52.682927,62.256098,59.207317
0.142822,-0.732666,-0.481445,49.451220,65.243902,67.378049
0.158447,-0.757324,-0.489014,44.268293,71.280488,71.036585
0.151123,-0.761475,-0.505371,40.914634,79.939024,71.829268
0.133301,-0.729492,-0.518799,39.024390,90.182927,71.341463
0.094238,-0.669922,-0.521240,37.317073,102.865854,70.000000
0.033936,-0.601807,-0.504883,34.634146,117.195122,68.597561
-0.037598,-0.550537,-0.462891,29.756098,130.182927,67.865854
-0.107422,-0.540527,-0.410645,22.012195,139.695122,68.109756
-0.160156,-0.580566,-0.368164,12.560976,145.304878,69.146341
-0.200684,-0.665283,-0.346680,4.207317,148.841463,70.670732
-0.226807,-0.773438,-0.351562,-0.853659,151.524390,72.500000
-0.232422,-0.880859,-0.381348,-1.524390,153.658537,74.146341
-0.212891,-0.963379,-0.422363,2.621951,155.487805,75.182927
-0.172852,-1.007080,-0.456055,10.853659,157.439024,75.243902
-0.124756,-1.011963,-0.468750,21.463415,159.207317,74.268293
-0.084473,-0.988281,-0.457031,32.378049,160.426829,72.682927
-0.059814,-0.940918,-0.422852,42.073171,160.731707,70.426829
-0.054443,-0.876221,-0.373535,49.390244,159.329268,67.804878
-0.055664,-0.804443,-0.313232,53.353659,156.341463,65.121951
-0.080566,-0.738525,-0.254883,53.475610,152.865854,62.682927
-0.115723,-0.686768,-0.202148,50.426829,149.573171,59.817073
-0.155518,-0.657715,-0.164062,45.060976,146.646341,56.646341
-0.201172,-0.658447,-0.143311,38.353659,143.475610,53.414634
-0.247314,-0.689941,-0.127441,31.829268,139.634146,50.121951
-0.291748,-0.744141,-0.116211,26.707317,134.817073,46.463415
-0.364258,-0.796143,-0.153809,23.292683,129.268293,42.195122
-0.404541,-0.850830,-0.202881,20.426829,122.439024,37.682927
-0.399658,-0.901611,-0.246094,17.500000,115.975610,34.146341
-0.379150,-0.941406,-0.276611,15.243902,111.158537,32.012195
-0.365234,-0.974854,-0.301270,13.414634,107.621951,30.365854
-0.351074,-1.016357,-0.323730,11.585366,103.963415,28.109756
-0.343018,-1.065674,-0.343262,10.731707,99.817073,25.853659
-0.326172,-1.102295,-0.359131,12.012195,95.365854,24.451220
-0.291504,-1.111084,-0.379639,14.695122,91.585366,24.695122
-0.245361,-1.104004,-0.415771,15.426829,88.963415,27.500000
-0.207275,-1.110352,-0.475586,11.402439,86.463415,33.780488
-0.217041,-1.128174,-0.569092,2.804878,81.463415,43.292683
-0.310791,-1.145508,-0.693115,-8.597561,71.402439,55.000000
-0.413086,-1.169434,-0.810791,-21.036585,55.304878,66.768293
-0.393799,-1.184814,-0.881592,-29.390244,37.926829,76.036585
-0.274414,-1.175293,-0.907227,-31.585366,28.841463,81.524390
-0.145752,-1.143799,-0.916260,-29.268293,31.951220,82.804878
-0.040771,-1.110596,-0.908447,-24.634146,42.012195,79.451220
0.036377,-1.079834,-0.880371,-19.268293,51.768293,71.158537
0.094238,-1.063965,-0.838867,-14.085366,57.073171,58.963415
0.124512,-1.070801,-0.794434,-9.207317,58.841463,44.939024
0.111328,-1.088379,-0.764893,-4.024390,60.182927,30.365854
0.069336,-1.096680,-0.757324,2.134146,61.768293,16.036585
0.002930,-1.079590,-0.741455,9.756098,63.170732,2.743902
-0.064697,-1.034912,-0.705811,17.256098,63.963415,-9.329268
-0.122559,-0.966553,-0.647461,22.926829,64.024390,-19.756098
-0.178711,-0.895996,-0.569824,24.634146,63.597561,-27.682927
